name,link,upvotes,downvotes,year,order
Orchidee Vanille Van Cleef & Arpels (female) ~ 2009,https://www.fragrantica.com/perfume/Van-Cleef-Arpels/Orchidee-Vanille-6463.html,222,109,2009,16
Eau Duelle Eau de Toilette Diptyque (unisex) ~ 2010,https://www.fragrantica.com/perfume/Diptyque/Eau-Duelle-Eau-de-Toilette-9241.html,212,93,2010,17
Un Bois Vanille Serge Lutens (unisex) ~ 2003,https://www.fragrantica.com/perfume/Serge-Lutens/Un-Bois-Vanille-478.html,204,82,2003,18
Vanilla 28 Kayali Fragrances (unisex) ~ 2018,https://www.fragrantica.com/perfume/Kayali-Fragrances/Vanilla-28-52616.html,211,99,2018,19
Herod Parfums de Marly (male) ~ 2012,https://www.fragrantica.com/perfume/Parfums-de-Marly/Herod-16939.html,216,113,2012,20
Dior Addict Dior (female) ~ 2002,https://www.fragrantica.com/perfume/Dior/Dior-Addict-215.html,209,102,2002,21
Shalimar Millésime Vanilla Planifolia Guerlain (female) ~ 2021,https://www.fragrantica.com/perfume/Guerlain/Shalimar-Millesime-Vanilla-Planifolia-69424.html,214,128,2021,22
Pi Givenchy (male) ~ 1998,https://www.fragrantica.com/perfume/Givenchy/Pi-39.html,193,104,1998,23
Musc Ravageur Frederic Malle (unisex) ~ 2000,https://www.fragrantica.com/perfume/Frederic-Malle/Musc-Ravageur-1801.html,179,83,2000,24
La Belle Jean Paul Gaultier (female) ~ 2019,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/La-Belle-55786.html,190,111,2019,25
