name,link,upvotes,downvotes,year,order
In Love Again Yves Saint Laurent (female) ~ 1998,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/In-Love-Again-104.html,14,8,1998,128
White Linen Estée Lauder (female) ~ 1978,https://www.fragrantica.com/perfume/Estee-Lauder/White-Linen-542.html,17,14,1978,129
Not A Perfume Juliette Has A Gun (female) ~ 2010,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Not-A-Perfume-10296.html,23,27,2010,130
Laguna Salvador Dali (female) ~ 1991,https://www.fragrantica.com/perfume/Salvador-Dali/Laguna-768.html,21,23,1991,131
DKNY Women Donna Karan (female) ~ 1999,https://www.fragrantica.com/perfume/Donna-Karan/DKNY-Women-504.html,18,17,1999,132
Orange Blossom Jo Malone London (unisex) ~ 2003,https://www.fragrantica.com/perfume/Jo-Malone-London/Orange-Blossom-2279.html,13,7,2003,133
Moschino Funny! Moschino (female) ~ 2007,https://www.fragrantica.com/perfume/Moschino/Moschino-Funny-1215.html,15,11,2007,134
Bronze Goddess 2011 Estée Lauder (female) ~ 2011,https://www.fragrantica.com/perfume/Estee-Lauder/Bronze-Goddess-2011-11538.html,16,13,2011,135
BLV Pour Homme Bvlgari (male) ~ 2001,https://www.fragrantica.com/perfume/Bvlgari/BLV-Pour-Homme-148.html,13,7,2001,136
Green Tea Tropical Elizabeth Arden (female) ~ 2007,https://www.fragrantica.com/perfume/Elizabeth-Arden/Green-Tea-Tropical-3091.html,12,5,2007,137
Sel Marin James Heeley (unisex),https://www.fragrantica.com/perfume/James-Heeley/Sel-Marin-7852.html,11,3,0,138
Florabotanica Balenciaga (female) ~ 2012,https://www.fragrantica.com/perfume/Balenciaga/Florabotanica-15512.html,13,7,2012,139
Millésime Impérial Creed (unisex) ~ 1995,https://www.fragrantica.com/perfume/Creed/Millesime-Imperial-466.html,17,16,1995,140
Acqua di Giò Profumo Giorgio Armani (male) ~ 2015,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Profumo-29727.html,17,16,2015,141
Clean Warm Cotton Clean (female) ~ 2007,https://www.fragrantica.com/perfume/Clean/Clean-Warm-Cotton-3024.html,12,6,2007,142
Truth Calvin Klein (female) ~ 2000,https://www.fragrantica.com/perfume/Calvin-Klein/Truth-267.html,25,33,2000,143
Blackberry & Bay Jo Malone London (female) ~ 2012,https://www.fragrantica.com/perfume/Jo-Malone-London/Blackberry-Bay-15134.html,15,13,2012,144
Pomelo Paradis Atelier Cologne (unisex) ~ 2015,https://www.fragrantica.com/perfume/Atelier-Cologne/Pomelo-Paradis-29327.html,13,9,2015,145
Clinique Happy Clinique (male) ~ 1999,https://www.fragrantica.com/perfume/Clinique/Clinique-Happy-373.html,15,13,1999,146
CK2 Calvin Klein (unisex) ~ 2016,https://www.fragrantica.com/perfume/Calvin-Klein/CK2-32563.html,17,17,2016,147
Lime Basil & Mandarin Jo Malone London (unisex) ~ 1999,https://www.fragrantica.com/perfume/Jo-Malone-London/Lime-Basil-Mandarin-5585.html,13,9,1999,148
Eau de Shalimar Guerlain (female) ~ 2008,https://www.fragrantica.com/perfume/Guerlain/Eau-de-Shalimar-2353.html,14,11,2008,149
Cologne Indélébile Frederic Malle (unisex) ~ 2015,https://www.fragrantica.com/perfume/Frederic-Malle/Cologne-Indelebile-30353.html,10,3,2015,150
Noa Cacharel (female) ~ 1998,https://www.fragrantica.com/perfume/Cacharel/Noa-242.html,9,1,1998,151
Lys Mediterranee Frederic Malle (unisex) ~ 2000,https://www.fragrantica.com/perfume/Frederic-Malle/Lys-Mediterranee-4640.html,15,14,2000,152
Versace Pour Homme Dylan Blue Versace (male) ~ 2016,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-Dylan-Blue-40031.html,18,20,2016,153
Eau de Cologne du Coq Guerlain (male) ~ 1894,https://www.fragrantica.com/perfume/Guerlain/Eau-de-Cologne-du-Coq-5397.html,10,4,1894,154
Aqva Pour Homme Atlantiqve Bvlgari (male) ~ 2017,https://www.fragrantica.com/perfume/Bvlgari/Aqva-Pour-Homme-Atlantiqve-42856.html,11,6,2017,155
Arden Beauty Elizabeth Arden (female) ~ 2002,https://www.fragrantica.com/perfume/Elizabeth-Arden/Arden-Beauty-88.html,10,4,2002,156
Eau Dynamisante Clarins (unisex) ~ 1987,https://www.fragrantica.com/perfume/Clarins/Eau-Dynamisante-2825.html,9,2,1987,157
